"","Unique.Id","indicator_id","geo_type_id","measurement_type_id","internal_id","subtopic_id","name","Measure","geo_type_name","description","geo_entity_id","geo_entity_name","year_description","data_value","lon","lat"
"457","412513",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",401,"Long Island City - Astoria","Annual Average 2016",20.91,-73.9234619,40.7643574
"458","412516",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",402,"West Queens","Annual Average 2016",20.53,-73.7529749,40.7772409
"459","412519",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",403,"Flushing - Clearview","Annual Average 2016",18.24,-73.777482,40.7593085
"460","412522",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",404,"Bayside - Little Neck","Annual Average 2016",16.43,-73.739473,40.7669896
"461","412525",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",405,"Ridgewood - Forest Hills","Annual Average 2016",18.65,-73.8442894,40.7219087
"462","412528",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",406,"Fresh Meadows","Annual Average 2016",18.09,-73.7801447,40.7335179
"463","412531",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",407,"Southwest Queens","Annual Average 2016",17.8,-73.7948516,40.7282239
"464","412534",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",408,"Jamaica","Annual Average 2016",17.56,-73.7889689,40.702677
"465","412537",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",409,"Southeast Queens","Annual Average 2016",16.16,-73.8398084,40.6572736
"466","412540",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",410,"Rockaways","Annual Average 2016",11.72,-73.7977928,40.592658
"467","412543",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",501,"Port Richmond","Annual Average 2016",17.47,-74.1254641,40.6354914
"468","412546",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",502,"Stapleton - St. George","Annual Average 2016",14.93,-74.0783714,40.6270496
"469","412549",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",503,"Willowbrook","Annual Average 2016",14.11,-74.1384762,40.6031598
"470","412552",375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",504,"South Beach - Tottenville","Annual Average 2016",11.52,-74.0668076,40.5903824
"471","412555",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",101,"Kingsbridge - Riverdale","Annual Average 2016",16.04,-73.9024298,40.883563
"472","412558",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",102,"Northeast Bronx","Annual Average 2016",17.52,-73.8648268,40.8447819
"473","412561",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",103,"Fordham - Bronx Pk","Annual Average 2016",17.93,-73.8945473,40.8648137
"474","412564",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",104,"Pelham - Throgs Neck","Annual Average 2016",17.92,-73.8053262,40.8119378
"475","412567",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",201,"Greenpoint","Annual Average 2016",21.44,-73.9515032,40.7304701
"476","412570",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",202,"Downtown - Heights - Slope","Annual Average 2016",21.65,-74.0006686,40.7208595
"477","412573",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",203,"Bedford Stuyvesant - Crown Heights","Annual Average 2016",20.2,-73.9422324,40.6694022
"478","412576",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",204,"East New York","Annual Average 2016",18.26,-73.8759245,40.6590529
"479","412579",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",205,"Sunset Park","Annual Average 2016",19.32,-74.0157776,40.64655
"480","412582",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",206,"Borough Park","Annual Average 2016",18.87,-73.9921028,40.6350319
"481","412585",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",207,"East Flatbush - Flatbush","Annual Average 2016",18.86,-73.9486519,40.639045
"482","412588",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",208,"Canarsie - Flatlands","Annual Average 2016",15.3,-73.9321664,40.6232714
"483","412591",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",209,"Bensonhurst - Bay Ridge","Annual Average 2016",17.78,-74.0298767,40.6263732
"484","412594",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",210,"Coney Island - Sheepshead Bay","Annual Average 2016",15.62,-73.9707016,40.5755438
"485","412597",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",211,"Williamsburg - Bushwick","Annual Average 2016",20.82,-73.9570696,40.7081156
"486","412600",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",301,"Washington Heights","Annual Average 2016",19.85,-73.9393554,40.8417082
"487","412603",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",302,"Central Harlem - Morningside Heights","Annual Average 2016",22.19,-73.9624327,40.8089564
"488","412606",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",303,"East Harlem","Annual Average 2016",22.19,-73.9389213,40.7957399
"489","412609",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",304,"Upper West Side","Annual Average 2016",23.15,-73.9753676,40.7870106
"490","412612",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",401,"Long Island City - Astoria","Annual Average 2016",20.91,-73.9234619,40.7643574
"491","412615",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",402,"West Queens","Annual Average 2016",20.53,-73.7529749,40.7772409
"492","412618",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",403,"Flushing - Clearview","Annual Average 2016",18.23,-73.777482,40.7593085
"493","412621",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",405,"Ridgewood - Forest Hills","Annual Average 2016",18.65,-73.8442894,40.7219087
"494","412624",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",407,"Southwest Queens","Annual Average 2016",17.8,-73.7948516,40.7282239
"495","412627",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",408,"Jamaica","Annual Average 2016",17.56,-73.7889689,40.702677
"496","412630",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",409,"Southeast Queens","Annual Average 2016",16.16,-73.8398084,40.6572736
"497","412633",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",410,"Rockaways","Annual Average 2016",11.72,-73.7977928,40.592658
"498","412636",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",305307,"Upper East Side-Gramercy","Annual Average 2016",27.31,-73.9582308,40.7693371
"499","412639",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",306308,"Chelsea-Village  ","Annual Average 2016",27.55,-74.0013737,40.7465004
"500","412642",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",309310,"Union Square-Lower Manhattan","Annual Average 2016",25.01,-73.9910835,40.7358633
"501","412645",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",404406,"Bayside Little Neck-Fresh Meadows","Annual Average 2016",17.1,-73.7683627,40.7601388
"502","412648",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",501502,"Northern SI","Annual Average 2016",15.81,-74.1075022,40.6125128
"503","412651",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",503504,"Southern SI","Annual Average 2016",12.48,-74.0006686,40.7208595
"504","412654",375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",105106107,"South Bronx","Annual Average 2016",20.38,-73.9184261,40.81767
"505","412657",375,6,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","Citywide","Citywide",1,"New York City","Annual Average 2016",17.58,-74.0059728,40.7127753
"506","412660",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",101,"Financial District (CD1)","Annual Average 2016",26.27,-74.0082787,40.7077143
"507","412663",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",102,"Greenwich Village and Soho (CD2)","Annual Average 2016",25.94,-73.9979716,40.7278058
"508","412666",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",103,"Lower East Side and Chinatown (CD3)","Annual Average 2016",24,-73.9970307,40.7157509
"509","412669",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",104,"Clinton and Chelsea (CD4)","Annual Average 2016",26.68,-73.9915613,40.7575867
"510","412672",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",105,"Midtown (CD5)","Annual Average 2016",31.64,-73.9840195,40.7549309
"511","412675",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",106,"Stuyvesant Town and Turtle Bay (CD6)","Annual Average 2016",28.4,-73.9772417,40.7336112
"512","412678",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",107,"Upper West Side (CD7)","Annual Average 2016",23.15,-73.9753676,40.7870106
"513","412681",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",108,"Upper East Side (CD8)","Annual Average 2016",24.91,-73.9565551,40.7735649
"514","412684",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",109,"Morningside Heights and Hamilton Heights (CD9)","Annual Average 2016",22,-73.957341,40.815638
"515","412687",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",110,"Central Harlem (CD10)","Annual Average 2016",22.27,-73.9499018,40.7973402
"516","412690",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",111,"East Harlem (CD11)","Annual Average 2016",22.09,-73.9428147,40.8002976
"517","412693",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",112,"Washington Heights and Inwood (CD12)","Annual Average 2016",19.36,-73.9216022,40.8655733
"518","412696",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",201,"Mott Haven and Melrose (CD1)","Annual Average 2016",20.84,-73.9128734,40.8196463
"519","412699",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",202,"Hunts Point and Longwood (CD2)","Annual Average 2016",19.79,-73.8920959,40.8211124
"520","412702",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",203,"Morrisania and Crotona (CD3)","Annual Average 2016",20.07,-73.8904307,40.8462275
"521","412705",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",204,"Highbridge and Concourse (CD4)","Annual Average 2016",21.21,-73.9271294,40.836916
"522","412708",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",205,"Fordham and University Heights (CD5)","Annual Average 2016",21.18,-73.9129619,40.861927
"523","412711",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",206,"Belmont and East Tremont (CD6)","Annual Average 2016",19.86,-73.864427,40.8410515
"524","412714",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",207,"Kingsbridge Heights and Bedford (CD7)","Annual Average 2016",19.15,-73.9006631,40.8776345
"525","412717",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",208,"Riverdale and Fieldston (CD8)","Annual Average 2016",16.04,-73.9069954,40.8859211
"526","412720",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",209,"Parkchester and Soundview (CD9)","Annual Average 2016",18.81,-73.8566087,40.8382522
"527","412723",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",210,"Throgs Neck and Co-op City (CD10)","Annual Average 2016",17.23,-73.8213213,40.818399
"528","412726",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",211,"Morris Park and Bronxdale (CD11)","Annual Average 2016",17.91,-73.8596912,40.8476095
"529","412729",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",212,"Williamsbridge and Baychester (CD12)","Annual Average 2016",16.93,-73.8566087,40.8776859
"530","412732",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",301,"Greenpoint and Williamsburg (CD1)","Annual Average 2016",21.38,-73.9515032,40.7304701
"531","412735",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",302,"Fort Greene and Brooklyn Heights (CD2)","Annual Average 2016",22.16,-73.9741874,40.6920638
"532","412738",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",303,"Bedford Stuyvesant (CD3)","Annual Average 2016",20.79,-73.9417735,40.6872176
"533","412741",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",304,"Bushwick (CD4)","Annual Average 2016",19.82,-73.9170604,40.6957755
"534","412744",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",305,"East New York and Starrett City (CD5)","Annual Average 2016",17.83,-73.880203,40.6489978
"535","412747",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",306,"Park Slope and Carroll Gardens (CD6)","Annual Average 2016",21.17,-73.9814228,40.6710672
"536","412750",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",307,"Sunset Park (CD7)","Annual Average 2016",19.44,-74.0157776,40.64655
"537","412753",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",308,"Crown Heights and Prospect Heights (CD8)","Annual Average 2016",20.74,-73.9422324,40.6694022
"538","412756",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",309,"South Crown Heights and Lefferts Gardens (CD9)","Annual Average 2016",20.11,-73.9425224,40.6658465
"539","412759",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",310,"Bay Ridge and Dyker Heights (CD10)","Annual Average 2016",18.54,-74.0074524,40.6202809
"540","412762",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",311,"Bensonhurst (CD11)","Annual Average 2016",18.05,-73.9921833,40.6139307
"541","412765",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",312,"Borough Park (CD12)","Annual Average 2016",19.12,-73.9921028,40.6350319
"542","412768",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",313,"Coney Island (CD13)","Annual Average 2016",14.64,-73.9748754,40.5742632
"543","412771",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",314,"Flatbush and Midwood (CD14)","Annual Average 2016",18.29,-73.96151,40.629722
"544","412774",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",315,"Sheepshead Bay (CD15)","Annual Average 2016",15.91,-73.9457538,40.5953955
"545","412777",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",316,"Brownsville (CD16)","Annual Average 2016",19.29,-73.9125304,40.665214
"546","412780",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",317,"East Flatbush (CD17)","Annual Average 2016",18.94,-73.9299899,40.6481656
"547","412783",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",318,"Flatlands and Canarsie (CD18)","Annual Average 2016",15.36,-73.9032937,40.6419051
"548","412786",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",401,"Long Island City and Astoria (CD1)","Annual Average 2016",20.07,-73.9234619,40.7643574
"549","412789",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",402,"Woodside and Sunnyside (CD2)","Annual Average 2016",20.79,-73.9036487,40.7512123
"550","412792",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",403,"Jackson Heights (CD3)","Annual Average 2016",20.32,-73.8830701,40.7556818
"551","412795",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",404,"Elmhurst and Corona (CD4)","Annual Average 2016",21.21,-73.8801301,40.737975
"552","412798",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",405,"Ridgewood and Maspeth (CD5)","Annual Average 2016",18.83,-73.9018292,40.7043986
"553","412801",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",406,"Rego Park and Forest Hills (CD6)","Annual Average 2016",19.31,-73.8624893,40.7255722
"554","412804",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",407,"Flushing and Whitestone (CD7)","Annual Average 2016",18.2,-73.833079,40.7674987
"555","412807",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",408,"Hillcrest and Fresh Meadows (CD8)","Annual Average 2016",17.63,-73.8001762,40.7229706
"556","412810",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",409,"Kew Gardens and Woodhaven (CD9)","Annual Average 2016",18.69,-73.8272029,40.705695
"557","412813",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",410,"South Ozone Park and Howard Beach (CD10)","Annual Average 2016",17.21,-73.8124984,40.6764003
"558","412816",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",411,"Bayside and Little Neck (CD11)","Annual Average 2016",16.78,-73.7654367,40.7585569
"559","412819",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",412,"Jamaica and Hollis (CD12)","Annual Average 2016",17.63,-73.771711,40.7102714
"560","412822",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",413,"Queens Village (CD13)","Annual Average 2016",16.21,-73.7419017,40.7156628
"561","412825",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",414,"Rockaway and Broad Channel (CD14)","Annual Average 2016",11.6,-73.8213213,40.6158335
"562","412828",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",501,"St. George and Stapleton (CD1)","Annual Average 2016",16.86,-74.0799469,40.6427017
"563","412831",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",502,"South Beach and Willowbrook (CD2)","Annual Average 2016",13.36,-80.1340772,25.7826123
"564","412834",375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",503,"Tottenville and Great Kills (CD3)","Annual Average 2016",11.44,-74.2355404,40.5083408
"565","413683",391,1,104,2028,122,"Nitric Oxide (NO)","Mean","Borough","Borough",1,"Bronx","Annual Average 2016",15.44,-73.8648268,40.8447819
"566","413686",391,1,104,2028,122,"Nitric Oxide (NO)","Mean","Borough","Borough",2,"Brooklyn","Annual Average 2016",17.36,-73.9441579,40.6781784
"567","413689",391,1,104,2028,122,"Nitric Oxide (NO)","Mean","Borough","Borough",3,"Manhattan","Annual Average 2016",23.59,-73.9712488,40.7830603
"568","413692",391,1,104,2028,122,"Nitric Oxide (NO)","Mean","Borough","Borough",4,"Queens","Annual Average 2016",15.71,-73.7948516,40.7282239
"569","413695",391,1,104,2028,122,"Nitric Oxide (NO)","Mean","Borough","Borough",5,"Staten Island","Annual Average 2016",10.47,-74.1502007,40.5795317
"570","413698",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",101,"Kingsbridge - Riverdale","Annual Average 2016",13.22,-73.9024298,40.883563
"571","413701",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",102,"Northeast Bronx","Annual Average 2016",14.62,-73.8648268,40.8447819
"572","413704",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",103,"Fordham - Bronx Pk","Annual Average 2016",14.92,-73.8945473,40.8648137
"573","413707",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",104,"Pelham - Throgs Neck","Annual Average 2016",15.94,-73.8053262,40.8119378
"574","413710",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",105,"Crotona -Tremont","Annual Average 2016",16.78,-73.8904307,40.8462275
"575","413713",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",106,"High Bridge - Morrisania","Annual Average 2016",16.45,-73.9286734,40.8367117
"576","413716",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",107,"Hunts Point - Mott Haven","Annual Average 2016",15.6,-73.9228881,40.8091068
"577","413719",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",201,"Greenpoint","Annual Average 2016",20.4,-73.9515032,40.7304701
"578","413722",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",202,"Downtown - Heights - Slope","Annual Average 2016",21.23,-74.0006686,40.7208595
"579","413725",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",203,"Bedford Stuyvesant - Crown Heights","Annual Average 2016",19.03,-73.9422324,40.6694022
"580","413728",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",204,"East New York","Annual Average 2016",18.22,-73.8759245,40.6590529
"581","413731",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",205,"Sunset Park","Annual Average 2016",17.74,-74.0157776,40.64655
"582","413734",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",206,"Borough Park","Annual Average 2016",16.24,-73.9921028,40.6350319
"583","413737",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",207,"East Flatbush - Flatbush","Annual Average 2016",18.09,-73.9486519,40.639045
"584","413740",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",208,"Canarsie - Flatlands","Annual Average 2016",15.6,-73.9321664,40.6232714
"585","413743",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",209,"Bensonhurst - Bay Ridge","Annual Average 2016",14.91,-74.0298767,40.6263732
"586","413746",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",210,"Coney Island - Sheepshead Bay","Annual Average 2016",14.39,-73.9707016,40.5755438
"587","413749",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",211,"Williamsburg - Bushwick","Annual Average 2016",18.83,-73.9570696,40.7081156
"588","413752",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",301,"Washington Heights","Annual Average 2016",16.53,-73.9393554,40.8417082
"589","413755",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",302,"Central Harlem - Morningside Heights","Annual Average 2016",16.98,-73.9624327,40.8089564
"590","413758",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",303,"East Harlem","Annual Average 2016",18.73,-73.9389213,40.7957399
"591","413761",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",304,"Upper West Side","Annual Average 2016",22.11,-73.9753676,40.7870106
"592","413764",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",305,"Upper East Side","Annual Average 2016",27.16,-73.9565551,40.7735649
"593","413767",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",306,"Chelsea - Clinton","Annual Average 2016",28.49,-73.994137,40.7620382
"594","413770",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",307,"Gramercy Park - Murray Hill","Annual Average 2016",28.79,-73.9844722,40.7367783
"595","413773",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",308,"Greenwich Village - SoHo","Annual Average 2016",32.74,-74.0029883,40.723301
"596","413776",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",309,"Union Square - Lower East Side","Annual Average 2016",26.82,-73.9761295,40.7127869
"597","413779",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",310,"Lower Manhattan","Annual Average 2016",24.06,-74.0006686,40.7208595
"598","413782",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",401,"Long Island City - Astoria","Annual Average 2016",16.68,-73.9234619,40.7643574
"599","413785",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",402,"West Queens","Annual Average 2016",17.22,-73.7529749,40.7772409
"600","413788",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",403,"Flushing - Clearview","Annual Average 2016",15.07,-73.777482,40.7593085
"601","413791",391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",404,"Bayside - Little Neck","Annual Average 2016",15.3,-73.739473,40.7669896
